S,T,Magnitude,X,Y,Temperature
284,45,0.121007924,0.9839174,0.178624,0.4671647
285,45,0.021007924,0.8947035,0.4466605,0.4669923
286,45,0.144781059,-0.6306186,-0.7760929,0.4628353
287,45,0.084781059,-0.0418019,-0.9991259,0.4665805
288,45,0.089717055,0.9843379,0.1762918,0.466954
289,45,0.069717055,0.9587511,0.2842469,0.4773467
290,45,0.114090084,0.8585998,-0.5126464,0.4729981
291,45,0.094090084,0.8229354,-0.5681349,0.476705
292,45,0.051307884,-0.7610837,-0.6486537,0.484703
293,45,0.131307884,-0.9697009,-0.244295,0.4980364
294,45,0.712457781,-0.2881017,0.9575998,0.552864
295,45,0,0,0,0.519751
304,45,0.114204117,0.8097206,0.5868156,0.4945019
305,45,0.194204117,-0.8080787,-0.5890746,0.4968391
306,45,0.11823426,-0.9842363,0.1768585,0.4883237
307,45,0.19823426,-0.9985431,-0.0539598,0.489023
308,45,0.122500592,-0.9992211,0.039462,0.487567
309,45,0.062500592,-0.9948071,0.1017786,0.4846073
310,45,0.103221803,-0.9873326,-0.158664,0.4810728
311,45,0.103221803,-0.9484861,0.3168186,0.4821456
312,45,0.05160024,-0.0497509,0.9987617,0.480364
313,45,0.19160024,0.9999766,0.0068363,0.4779789
314,45,0,0,0,0.4745019
317,45,0,0,0,0.4479311
331,45,0.341324712,0.7367112,0.6762075,0.5522318
332,45,0.478452897,0.4617338,0.8870186,0.6076245
333,45,0.158452897,-0.2813526,0.9596044,0.6033812
334,45,0.234922361,-0.9999485,0.0101485,0.6005651
335,45,0.234922361,-0.9077883,-0.4194287,0.5885824
336,45,0.212990727,-0.8802211,-0.4745639,0.5873084
337,45,0.132990727,-0.5957909,-0.8031396,0.5697414
338,45,0.120882928,-0.9016494,-0.4324678,0.5502298
339,45,0.120882928,-0.9924517,-0.1226364,0.5753257
340,45,0.12272686,-0.7517157,-0.6594874,0.5687548
341,45,0.02272686,-0.7268239,0.6868238,0.5511111
342,45,0.031339423,-0.2748623,-0.9614836,0.5309483
343,45,0.151339423,-0.6119938,-0.7908626,0.5204118
344,45,0.176023484,-0.7442636,0.6678859,0.5418774
345,45,0.136023484,-0.9920179,0.1260968,0.5491858
346,45,0.095771144,-0.4052483,-0.9142067,0.5343007
347,45,0.115771144,-0.210074,-0.9776855,0.4858525
348,45,0.06932756,0.5684596,-0.8227112,0.4878544
349,45,0.04932756,-0.2790392,0.9602797,0.4915804
350,45,0.083579714,-0.7650983,0.6439134,0.4923946
351,45,0.003579714,0.925238,0.3793872,0.4842529
352,45,0.193885221,-0.9247672,0.3805333,0.4947414
353,45,0.233885221,-0.9598703,0.2804442,0.5122126
354,45,0.173350694,-0.9990288,-0.0440622,0.5105652
355,45,0.053350694,-0.6596686,-0.7515566,0.5105843
356,45,0.047817576,0.1098619,0.9939469,0.5086303
357,45,0.027817576,-0.6525303,0.7577626,0.5182759
358,45,0.068311016,-0.8174205,-0.5760414,0.5149042
359,45,0.048311016,-0.6340209,-0.7733159,0.4994349
231,44,0.070011071,0.977452,-0.2111579,0.5102299
232,44,0.045213596,0.5214168,-0.8533022,0.512931
233,44,0.025213596,-0.501098,-0.8653905,0.5133525
234,44,0.007843369,0.1318236,-0.9912732,0.5004693
235,44,0.027843369,0.423804,-0.9057539,0.4985824
236,44,0.02334563,0.7881041,0.615542,0.4966379
237,44,0.00334563,-0.8652505,0.5013397,0.4950479
238,44,0.021232887,0.1977313,-0.9802563,0.4961111
239,44,0.021232887,0.113625,-0.9935237,0.4848372
240,44,0.044306623,0.8770781,-0.4803478,0.4786686
241,44,0.044306623,0.9969608,-0.0779044,0.4933908
242,44,0.047743671,0.2051117,-0.9787385,0.5074138
243,44,0.047743671,0.7127125,-0.7014563,0.5094157
244,44,0.023626426,0.3484471,-0.9373285,0.4899138
245,44,0.023626426,0.1673256,-0.9859017,0.4834387
246,44,0.003180157,0.4348805,-0.9004882,0.494636
247,44,0.043180157,-0.0338932,-0.9994255,0.4966475
248,44,0.045083251,-0.9874454,-0.1579606,0.4995019
249,44,0.025083251,-0.4566548,-0.889644,0.4963697
250,44,0.041590623,-0.9481747,0.3177496,0.4871839
251,44,0.061590623,-0.6157561,-0.7879368,0.4744923
252,44,0.021983574,-0.3346984,-0.9423253,0.4726341
253,44,0.021983574,-0.3461859,-0.938166,0.4731897
254,44,0.043104318,-0.5511786,-0.8343873,0.4833142
255,44,0.043104318,-0.9791948,0.2029224,0.4816475
256,44,0.048723456,-0.6089432,-0.7932138,0.4780556
257,44,0.048723456,-0.4120413,-0.9111652,0.4897988
258,44,0.030010118,0.6204158,-0.784273,0.4884291
259,44,0.050010118,-0.4021634,-0.9155679,0.4736973
260,44,0.082643716,-0.8657181,-0.500532,0.473295
261,44,0.062643716,-0.9675542,-0.2526639,0.4612452
262,44,0.025417422,-0.8828751,0.4696078,0.4601533
263,44,0.065417422,-0.1940432,-0.980993,0.4564368
264,44,0.021064914,-0.5798331,-0.8147353,0.4526149
265,44,0.041064914,0.4787102,-0.877973,0.4649712
266,44,0.023177654,-0.5666462,-0.8239613,0.4685345
267,44,0.043177654,-0.3823074,-0.9240352,0.4635057
268,44,0.041332401,-0.9590014,-0.2834014,0.4546456
269,44,0.061332401,-0.4718844,-0.8816605,0.4473467
270,44,0.029872837,0.0520989,-0.9986419,0.4539176
271,44,0.069872837,-0.2667944,-0.9637535,0.4660153
272,44,0.07172192,0.4476883,-0.8941897,0.4523371
273,44,0.07172192,0.8849433,0.4656988,0.4387356
274,44,0.063015962,0.8297536,-0.5581298,0.4399904
275,44,0.043015962,0.7008275,-0.7133307,0.4311877
276,44,0.011339877,0.6692346,-0.7430512,0.4522701
277,44,0.071339877,0.9554433,0.2951746,0.4495594
278,44,0.069231065,0.9101158,0.4143538,0.4538218
279,44,0.029231065,0.0554493,-0.9984615,0.4574808
280,44,0.054566471,-0.1038214,-0.9945959,0.4338122
281,44,0.034566471,0.9198164,0.3923489,0.4305939
282,44,0.06049468,0.7904333,0.6125481,0.4363027
283,44,0.10049468,0.6760271,-0.7368767,0.4545402
284,44,0.081007924,0.9839797,0.1782806,0.4620881
285,44,0.121007924,0.9786155,-0.2056982,0.464272
286,44,0.184781059,0.1378634,-0.9904513,0.4606034
287,44,0.084781059,-0.9717317,0.2360881,0.4677203
288,44,0.149717055,0.8938897,0.448287,0.4631896
289,44,0.089717055,0.9704061,0.2414787,0.4649808
290,44,0.054090084,-0.9852299,-0.1712367,0.4621839
291,44,0.074090084,-0.3502118,-0.9366705,0.4669349
292,44,0.151307884,0.9762211,-0.2167774,0.4700287
293,44,0.171307884,0.9989388,-0.0460573,0.4795881
294,44,0.432457781,-0.6195647,0.7849456,0.5506322
300,44,0.269541375,-0.9946996,0.1028239,0.4987356
301,44,0.509541375,-0.9999995,-0.0010156,0.4987069
302,44,0.374497922,-0.9917276,0.1283606,0.4979406
303,44,0.154497922,-0.9833022,-0.1819803,0.4941475
304,44,0.034204117,0.9794042,-0.2019094,0.4986015
305,44,0.154204117,0.9945012,0.1047256,0.4853352
306,44,0.07823426,0.7456292,-0.6663611,0.4639176
307,44,0.07823426,0.7621394,-0.6474129,0.47159
308,44,0.002500592,0.4172074,-0.9088113,0.4701341
309,44,0.082500592,0.9265181,-0.3762501,0.4649234
310,44,0.023221803,0.7364438,-0.6764987,0.4692816
311,44,0.043221803,-0.9996883,0.0249668,0.4707088
312,44,0.01160024,-0.4119646,-0.9111999,0.4768199
313,44,0.07160024,-0.7374152,0.6754397,0.4761302
314,44,0.100091851,-0.2514111,0.9678804,0.4784291
316,44,0,0,0,0.4504885
331,44,0.561324712,0.3409049,0.9400978,0.5574042
332,44,0.178452897,-0.455249,0.8903642,0.5875287
333,44,0.318452897,-0.6244121,-0.7810951,0.5811781
334,44,0.354922361,-0.9603982,-0.2786311,0.58909
335,44,0.254922361,-0.9788013,-0.2048124,0.5714751
336,44,0.172990727,-0.9995645,-0.0295086,0.5720977
337,44,0.112990727,-0.4818919,-0.8762307,0.5646169
338,44,0.160882928,-0.8658134,-0.5003669,0.5525095
339,44,0.140882928,-0.9998885,0.0149346,0.5637069
340,44,0.04272686,-0.9971315,-0.0756886,0.5551628
341,44,0.06272686,-0.9134091,0.4070429,0.547567
342,44,0.111339423,-0.8136471,-0.5813591,0.5359291
343,44,0.091339423,-0.261748,-0.9651362,0.5175575
344,44,0.096023484,0.0728186,-0.9973452,0.5320306
345,44,0.096023484,-0.6862741,0.727343,0.5302682
346,44,0.095771144,-0.9784128,0.2066599,0.5173371
347,44,0.075771144,0.2404536,-0.9706606,0.4839176
348,44,0.04932756,0.3856303,-0.9226534,0.4812739
349,44,0.06932756,0.9340978,-0.3570172,0.4844732
350,44,0.023579714,-0.4447018,-0.8956787,0.4799904
351,44,0.063579714,-0.4163484,-0.9092051,0.4676054
352,44,0.053885221,-0.8469988,-0.5315949,0.4733429
353,44,0.153885221,-0.8590786,0.5118437,0.5048276
354,44,0.173350694,-0.9739182,0.2268995,0.5112069
355,44,0.073350694,-0.9482427,0.3175463,0.5111973
356,44,0.047817576,0.6733656,0.7393097,0.5061494
357,44,0.027817576,0.6772953,-0.7357113,0.5061494
358,44,0.008311016,-0.9368713,0.3496744,0.5037452
359,44,0.028311016,-0.3966257,-0.9179804,0.4915326
231,43,0.081969446,-0.2592882,-0.9658,0.5065805
232,43,0.051393025,0.2445822,-0.9696286,0.5046456
233,43,0.051393025,0.9608621,-0.2770272,0.5001436
234,43,0.025522474,0.7676485,-0.6408711,0.4909674
235,43,0.005522474,0.6727955,-0.7398285,0.4887452
236,43,0.043805848,0.2323339,-0.9726361,0.4870498
237,43,0.023805848,0.7209687,-0.6929676,0.482749
238,43,0.023346956,0.9654203,-0.2606983,0.4788697
239,43,0.043346956,0.664037,-0.7476996,0.475613
240,43,0.027097052,0.9933409,-0.1152119,0.472864
241,43,0.047097052,0.4443875,-0.8958347,0.4749042
242,43,0.043496639,0.2154754,-0.9765093,0.4759004
243,43,0.063496639,-0.9133791,-0.40711,0.4769731
244,43,0.041428333,0.1297075,-0.9915523,0.471705
245,43,0.041428333,-0.8953025,-0.4454586,0.4694636
246,43,0.042238005,-0.6768737,-0.7360992,0.479387
247,43,0.042238005,-0.6502416,-0.7597275,0.4869636
248,43,0.050031596,-0.4891826,-0.8721814,0.4871073
249,43,0.030031596,-0.88979,-0.4563702,0.4777395
250,43,0.034166046,-0.6092099,-0.793009,0.4692816
251,43,0.034166046,-0.4395064,-0.8982394,0.4699234
252,43,0.029017299,-0.4208543,-0.9071283,0.4682663
253,43,0.029017299,-0.6580133,-0.7530062,0.4629693
254,43,0.044417084,-0.5570916,-0.830451,0.471226
255,43,0.044417084,-0.9925144,0.1221275,0.4775958
256,43,0.061151691,-0.5959046,-0.8030552,0.4557376
257,43,0.041151691,-0.4266816,-0.9044019,0.4653352
258,43,0.03680734,-0.3017662,-0.953382,0.467749
259,43,0.05680734,-0.3824208,-0.9239883,0.4588985
260,43,0.043894542,-0.1738107,-0.9847791,0.4548946
261,43,0.023894542,-0.7199392,-0.6940372,0.458228
262,43,0.065526051,-0.9549059,0.2969087,0.4522509
263,43,0.065526051,-0.7451505,-0.6668963,0.4512644
264,43,0.030724317,-0.3281964,-0.9446095,0.4514655
265,43,0.050724317,-0.9728541,-0.2314195,0.4359866
266,43,0.02725207,-0.9955195,-0.0945563,0.4420498
267,43,0.04725207,-0.252985,-0.9674702,0.4436015
268,43,0.047194818,-0.1438133,-0.9896048,0.4521647
269,43,0.027194818,-0.9982487,-0.0591572,0.4410441
270,43,0.042795968,-0.284222,-0.9587585,0.4420977
271,43,0.042795968,-0.5746104,-0.8184271,0.4536686
272,43,0.048657609,0.0552053,-0.998475,0.4482471
273,43,0.048657609,0.6934602,-0.7204949,0.4261877
274,43,0.027964168,0.9421767,-0.3351165,0.4211877
275,43,0.067964168,-0.2806603,-0.9598072,0.4232088
276,43,0.023258052,0.2406371,-0.9706151,0.4293774
277,43,0.043258052,-0.7173467,-0.6967163,0.4328448
278,43,0.099850046,-0.8707944,-0.4916474,0.4392433
279,43,0.119850046,-0.737408,-0.6754475,0.4386973
280,43,0.062622845,-0.8490887,-0.5282504,0.4298467
281,43,0.042622845,-0.6343621,-0.7730361,0.424272
282,43,0.045456395,0.9595532,0.2815275,0.4205268
283,43,0.125456395,0.0260267,-0.9996613,0.4421169
284,43,0.05708878,-0.7495183,-0.6619835,0.4503448
285,43,0.21708878,-0.7182316,-0.6958041,0.4462644
286,43,0.065691543,-0.7556939,0.654925,0.4493103
287,43,0.165691543,0.8858311,0.4640079,0.4588506
288,43,0.067008326,0.9991613,-0.0409475,0.4526054
289,43,0.087008326,0.970688,-0.2403428,0.4440134
290,43,0.06525028,0.9413776,-0.3373548,0.4395785
291,43,0.10525028,-0.0811696,-0.9967003,0.4424808
292,43,0.053531497,-0.9109938,0.41242,0.4488793
293,43,0.053531497,-0.023681,-0.9997196,0.468726
294,43,0.018509623,-0.8733288,-0.4871311,0.545182
295,43,0.058509623,0.1607048,0.9870025,0.5471743
296,43,0.312109048,-0.9909174,-0.1344715,0.5412835
298,43,0.062536322,0.9988381,0.0481929,0.5243295
299,43,0.102536322,0.9992645,-0.0383472,0.5225479
300,43,0.08664259,0.9606959,0.277603,0.5134482
301,43,0.10664259,0.8817747,-0.4716708,0.497864
302,43,0.066166419,0.7232125,0.6906255,0.497069
303,43,0.026166419,0.8542743,-0.5198225,0.4950479
304,43,0.041605851,0.9932534,0.1159642,0.4639463
305,43,0.021605851,0.6325598,-0.7745115,0.4540038
306,43,0.042517271,-0.1999039,-0.9798155,0.4479502
307,43,0.022517271,-0.6253971,-0.7803066,0.4581801
308,43,0.024510518,-0.9699183,0.2434309,0.4590134
309,43,0.044510518,-0.4036911,-0.9148954,0.448113
310,43,0.026994346,0.9726545,-0.232257,0.4542529
311,43,0.086994346,0.9902437,0.1393461,0.4570402
312,43,0.09051512,-0.8406479,-0.5415819,0.4621647
313,43,0.03051512,-0.9698354,0.2437607,0.4727011
314,43,0.087106424,-0.9951661,0.0982056,0.4782375
315,43,0.187106424,-0.5861481,0.8102039,0.4749904
316,43,0.170138657,-0.7603436,0.6495211,0.4640038
317,43,0,0,0,0.4533716
318,43,0,0,0,0.4472797
331,43,0.400711965,-0.0026819,0.9999964,0.572385
332,43,0.158398658,-0.9400216,-0.3411149,0.5731896
333,43,0.318398658,-0.705812,-0.7083992,0.5651724
334,43,0.226753848,-0.8469923,-0.5316052,0.5409579
335,43,0.166753848,-0.9701011,0.2427013,0.54159
336,43,0.147357268,-0.9195553,0.3929607,0.5413601
337,43,0.167357268,-0.8858706,-0.4639324,0.5425192
338,43,0.087087242,-0.9974458,-0.0714273,0.5281226
339,43,0.187087242,0.5989673,-0.8007734,0.5336494
340,43,0.079918301,-0.9743447,-0.2250609,0.5370115
341,43,0.119918301,-0.9964437,0.0842611,0.5299904
342,43,0.093449288,-0.9924462,-0.1226804,0.5272318
343,43,0.053449288,-0.7481825,-0.663493,0.5083621
344,43,0.055865998,0.0045918,-0.9999894,0.5190805
345,43,0.035865998,-0.4865932,-0.8736287,0.5043582
346,43,0.091132723,-0.7300645,0.6833783,0.4997414
347,43,0.071132723,-0.9515311,-0.3075526,0.4831896
348,43,0.062596954,-0.0836342,-0.9964965,0.4731609
349,43,0.082596954,-0.2564157,-0.9665666,0.4720019
350,43,0.021801078,0.1790802,-0.9838344,0.4709483
351,43,0.061801078,-0.3762859,-0.9265036,0.4606705
352,43,0.066224888,-0.2324497,-0.9726084,0.4515421
353,43,0,0,0,0.487385
354,43,0,0,0,0.4982376
355,43,0.219425173,-0.9686139,0.24857,0.4984866
356,43,0.181920465,-0.6076566,0.7941999,0.5005651
357,43,0.061920465,0.6293171,0.7771486,0.4913506
358,43,0.101363673,0.9496992,0.3131637,0.4914463
359,43,0.101363673,0.8507194,-0.5256201,0.4749521
231,42,0.061969446,0.5137236,-0.8579558,0.5042912
232,42,0.011393025,0.9999483,-0.0101726,0.4957375
233,42,0.051393025,-0.4194973,-0.9077566,0.4808908
234,42,0.045522474,-0.9081929,-0.4185518,0.4824138
235,42,0.045522474,-0.8638954,-0.5036713,0.4819827
236,42,0.043805848,-0.5213892,-0.853319,0.4820881
237,42,0.003805848,-0.4093734,-0.9123669,0.4724808
238,42,0.023346956,0.3431433,-0.9392831,0.4689176
239,42,0.043346956,-0.1838056,-0.9829626,0.466159
240,42,0.067097052,-0.7632984,-0.6460461,0.4652011
241,42,0.047097052,-0.3919493,-0.9199868,0.4647222
242,42,0.083496639,-0.6737426,-0.7389661,0.4610824
243,42,0.063496639,-0.1832065,-0.9830745,0.4519828
244,42,0.041428333,-0.972073,-0.2346788,0.4513506
245,42,0.021428333,0.0946763,-0.9955081,0.4535728
246,42,0.022238005,0.1550583,-0.9879053,0.4550191
247,42,0.022238005,0.5824093,-0.8128957,0.4559866
248,42,0.030031596,0.1265994,-0.9919539,0.4588218
249,42,0.030031596,-0.4599963,-0.8879208,0.4486973
250,42,0.054166046,-0.5256557,-0.8506974,0.4443199
251,42,0.034166046,-0.9889445,-0.1482859,0.4437644
252,42,0.029017299,0.2785128,-0.9604325,0.4485537
253,42,0.069017299,-0.99973,-0.0232364,0.4390996
254,42,0.064417084,-0.9373726,-0.3483283,0.4359578
255,42,0.084417084,-0.9400199,-0.3411196,0.4493486
256,42,0.061151691,-0.7592389,-0.650812,0.4450287
257,42,0.041151691,-0.8612493,-0.5081827,0.4339559
258,42,0.07680734,-0.3246391,-0.945838,0.4269157
259,42,0.05680734,0.4582817,-0.888807,0.4253065
260,42,0.083894542,0.3296996,-0.9440859,0.4290326
261,42,0.043894542,0.3934693,-0.9193377,0.4424904
262,42,0.065526051,-0.8587098,-0.5124622,0.4268774
263,42,0.065526051,-0.9485009,-0.3167745,0.4277394
264,42,0.090724317,-0.8274663,-0.5615153,0.4223851
265,42,0.070724317,-0.5141303,-0.8577121,0.4179502
266,42,0.06725207,-0.9904753,0.1376903,0.4136207
267,42,0.08725207,-0.6859989,-0.7276025,0.405546
268,42,0.067194818,-0.8190375,-0.5737399,0.406887
269,42,0.027194818,-0.8314557,-0.555591,0.4053352
270,42,0.062795968,-0.6169308,-0.7870174,0.405795
271,42,0.002795968,0.9965109,0.0834632,0.4029598
272,42,0.048657609,-0.2879515,-0.957645,0.3997222
273,42,0.108657609,-0.5717931,-0.8203979,0.4140804
274,42,0.047964168,-0.9965794,-0.0826409,0.4111973
275,42,0.047964168,-0.6552634,-0.7554005,0.3970498
276,42,0.023258052,-0.6197222,-0.7848212,0.4080651
277,42,0.043258052,-0.7939464,-0.6079877,0.4176916
278,42,0.079850046,-0.1005542,-0.9949316,0.4104406
279,42,0.159850046,-0.2778359,-0.9606286,0.408477
280,42,0.062622845,0.5639973,0.8257766,0.4066762
281,42,0.042622845,-0.4671999,-0.8841518,0.4026437
282,42,0.145456395,-0.9791923,0.2029344,0.3950958
283,42,0.185456395,-0.554098,-0.8324515,0.381408
284,42,0.25708878,-0.792382,-0.6100252,0.3879406
285,42,0.11708878,0.791316,0.6114073,0.4052778
286,42,0.025691543,0.3767733,0.9263055,0.4229023
287,42,0.025691543,-0.8832257,-0.4689482,0.3986878
288,42,0.107008326,-0.7794121,-0.6265116,0.3956896
289,42,0.067008326,-0.9342868,0.3565224,0.4062931
290,42,0.06525028,-0.9317914,-0.3629943,0.4273276
291,42,0.16525028,0.6885545,0.7251846,0.4233908
292,42,0.273531497,0.911525,0.4112446,0.4242529
293,42,0.153531497,0.597108,-0.8021609,0.4104406
294,42,0.098509623,0.9185305,-0.39535,0.4266954
295,42,0.098509623,0.9688093,-0.2478075,0.4547318
296,42,0.172109048,0.9999921,0.0039806,0.4534962
297,42,0.192109048,0.8898304,0.4562915,0.4436494
298,42,0.042536322,-0.9917213,0.1284091,0.4708908
299,42,0.022536322,0.9681578,-0.2503407,0.4788601
300,42,0.08664259,-0.0220384,-0.9997571,0.4611782
301,42,0.02664259,-0.1979514,0.9802119,0.4195402
302,42,0.026166419,-0.6845515,-0.7289644,0.4171073
303,42,0.026166419,-0.7203133,-0.6936489,0.4257471
304,42,0.021605851,-0.6641972,-0.7475574,0.4428927
305,42,0.101605851,-0.686336,-0.7272846,0.4350096
306,42,0.042517271,-0.979615,-0.2008841,0.4252969
307,42,0.022517271,-0.8661243,-0.4998286,0.4210441
308,42,0.024510518,-0.3267087,-0.9451251,0.4172414
309,42,0.024510518,0.1251752,-0.9921346,0.4253831
310,42,0.006994346,0.7163019,0.6977906,0.4195115
311,42,0.066994346,0.9741734,0.2258013,0.4230268
312,42,0.11051512,0.9865476,-0.1634741,0.4319061
313,42,0.07051512,0.9959653,-0.0897393,0.4425287
314,42,0.067106424,0.9779872,0.2086651,0.4355077
315,42,0.067106424,-0.5897018,-0.8076211,0.432069
316,42,0.170138657,-0.9005806,0.434689,0.448046
317,42,0.170138657,-0.7748838,0.6321037,0.4513027
318,42,0.037212927,-0.6836292,0.7298295,0.4511877
319,42,0,0,0,0.4339272
330,42,0.320711965,0.2199542,0.9755102,0.473477
331,42,0.280711965,0.0983879,0.9951481,0.5065709
332,42,0.358398658,-0.4200095,-0.9075197,0.5396456
333,42,0.218398658,-0.2701835,-0.9628088,0.5357567
334,42,0.126753848,0.4755317,-0.8796986,0.5342625
335,42,0.086753848,0.7685743,0.6397606,0.5171168
336,42,0.107357268,0.0968681,0.9952973,0.5146168
337,42,0.067357268,-0.8773233,0.4798997,0.4959196
338,42,0.107087242,-0.8850362,0.4655221,0.4882088
339,42,0.167087242,-0.9117192,-0.4108139,0.4807854
340,42,0.099918301,-0.0574514,-0.9983483,0.4804789
341,42,0.059918301,-0.9315233,-0.3636815,0.4916954
342,42,0.033449288,-0.7946988,0.6070039,0.4736398
343,42,0.033449288,-0.8802553,-0.4745003,0.466044
344,42,0.055865998,-0.9592001,-0.2827281,0.4550287
345,42,0.075865998,-0.4197199,-0.9076537,0.4582567
346,42,0.031132723,-0.9569748,0.2901711,0.4661686
347,42,0.051132723,-0.9945797,0.1039765,0.4606609
348,42,0.082596954,-0.7018732,-0.7123019,0.4592145
349,42,0.002596954,0.9882351,-0.1529425,0.459885
350,42,0.041801078,-0.8609535,-0.5086837,0.4559004
351,42,0.061801078,-0.6712525,-0.7412288,0.4544923
352,42,0.046224888,-0.9098262,-0.4149896,0.454205
353,42,0,0,0,0.4520977
354,42,0,0,0,0.4456418
355,42,0,0,0,0.4446073
356,42,0.081920465,-0.356416,0.9343274,0.474885
357,42,0.121920465,-0.4437009,0.896175,0.4893486
358,42,0.161363673,-0.9264629,0.376386,0.4863027
359,42,0.081363673,-0.7298044,-0.683656,0.4734578
231,41,0.115904778,-0.9963521,-0.0853369,0.498295
232,41,0.132971938,-0.6578834,-0.7531198,0.4909291
233,41,0.072971938,-0.965751,0.2594706,0.4670019
234,41,0.050834009,-0.968615,-0.2485659,0.4710824
235,41,0.030834009,-0.6436874,-0.7652885,0.4697031
236,41,0.10364379,-0.8960789,-0.4438947,0.4737931
237,41,0.12364379,-0.9312299,-0.3644322,0.4681322
238,41,0.085412174,-0.993874,-0.1105194,0.4593391
239,41,0.065412174,-0.8969094,-0.4422145,0.4642912
240,41,0.029236515,-0.5044097,-0.8634644,0.459885
241,41,0.069236515,-0.3025725,-0.9531264,0.4602107
242,41,0.036875446,0.0900269,-0.9959393,0.4579885
243,41,0.056875446,-0.4573284,-0.8892979,0.4519732
244,41,0.030165499,-0.7977169,-0.6030322,0.449569
245,41,0.050165499,0.0318883,-0.9994915,0.4461207
246,41,0.043863537,0.1016293,-0.9948223,0.4474808
247,41,0.043863537,-0.7167524,-0.6973278,0.448841
248,41,0.063088919,-0.8536525,-0.5208429,0.4489176
249,41,0.103088919,-0.9474964,-0.3197665,0.4441571
250,41,0.054875459,-0.8267909,-0.5625093,0.4379406
251,41,0.014875459,-0.0685462,-0.9976479,0.4362356
252,41,0.037187127,-0.4733946,-0.8808505,0.4356034
253,41,0.037187127,-0.6533529,-0.7570536,0.4295306
254,41,0.051683195,-0.8244821,-0.5658881,0.4267912
255,41,0.031683195,-0.8623017,-0.5063949,0.4286399
256,41,0.043671515,-0.8034456,-0.5953782,0.4374904
257,41,0.063671515,-0.764476,-0.6446522,0.4322509
258,41,0.085891378,-0.8460276,-0.5331391,0.4201724
259,41,0.085891378,-0.8223646,-0.5689608,0.4197318
260,41,0.035957718,-0.308369,-0.9512668,0.4198276
